,ANO,DISTRITO,CONCELHO,NCCO
1253,2016.0,Setúbal,Sines,20
1254,2016.0,Viana Do Castelo,Arcos De Valdevez,2
1255,2016.0,Viana Do Castelo,Caminha,5
1256,2016.0,Viana Do Castelo,Melgaço,1
1257,2016.0,Viana Do Castelo,Monção,12
1258,2016.0,Viana Do Castelo,Paredes De Coura,2
1259,2016.0,Viana Do Castelo,Ponte De Lima,6
1260,2016.0,Viana Do Castelo,Valença,13
1261,2016.0,Viana Do Castelo,Viana Do Castelo,16
1262,2016.0,Viana Do Castelo,Vila Nova De Cerveira,3
1263,2016.0,Viana do Castelo,Arcos de Valdevez,223
1264,2016.0,Viana do Castelo,Caminha,43
1265,2016.0,Viana do Castelo,Melgaço,26
1266,2016.0,Viana do Castelo,Monção,75
1267,2016.0,Viana do Castelo,Paredes de Coura,94
1268,2016.0,Viana do Castelo,Ponte da Barca,139
1269,2016.0,Viana do Castelo,Ponte de Lima,237
1270,2016.0,Viana do Castelo,Valença,64
1271,2016.0,Viana do Castelo,Viana do Castelo,133
1272,2016.0,Viana do Castelo,Vila Nova de Cerveira,15
1273,2016.0,Vila Real,Alijó,22
1274,2016.0,Vila Real,Boticas,93
1275,2016.0,Vila Real,Chaves,106
1276,2016.0,Vila Real,Mesão Frio,21
1277,2016.0,Vila Real,Mondim De Basto,7
1278,2016.0,Vila Real,Mondim de Basto,19
1279,2016.0,Vila Real,Montalegre,292
1280,2016.0,Vila Real,Murça,31
1281,2016.0,Vila Real,Peso Da Régua,1
1282,2016.0,Vila Real,Peso da Régua,20
1283,2016.0,Vila Real,Ribeira De Pena,2
1284,2016.0,Vila Real,Ribeira de Pena,38
1285,2016.0,Vila Real,Sabrosa,14
1286,2016.0,Vila Real,Santa Marta de Penaguião,24
1287,2016.0,Vila Real,Valpaços,107
1288,2016.0,Vila Real,Vila Pouca De Aguiar,6
1289,2016.0,Vila Real,Vila Pouca de Aguiar,82
1290,2016.0,Vila Real,Vila Real,87
1291,2016.0,Viseu,Armamar,13
1292,2016.0,Viseu,Carregal Do Sal,1
1293,2016.0,Viseu,Carregal do Sal,28
1294,2016.0,Viseu,Castro Daire,123
1295,2016.0,Viseu,Cinfães,247
1296,2016.0,Viseu,Lamego,89
1297,2016.0,Viseu,Mangualde,31
1298,2016.0,Viseu,Moimenta Da Beira,2
1299,2016.0,Viseu,Moimenta da Beira,28
1300,2016.0,Viseu,Mortágua,5
1301,2016.0,Viseu,Nelas,27
1302,2016.0,Viseu,Oliveira De Frades,2
1303,2016.0,Viseu,Oliveira de Frades,34
1304,2016.0,Viseu,Penalva Do Castelo,2
1305,2016.0,Viseu,Penalva do Castelo,8
1306,2016.0,Viseu,Penedono,9
1307,2016.0,Viseu,Resende,95
1308,2016.0,Viseu,Santa Comba Dão,20
1309,2016.0,Viseu,Sernancelhe,23
1310,2016.0,Viseu,Sátão,15
1311,2016.0,Viseu,São João Da Pesqueira,1
1312,2016.0,Viseu,São João da Pesqueira,28
1313,2016.0,Viseu,São Pedro Do Sul,2
1314,2016.0,Viseu,São Pedro do Sul,16
1315,2016.0,Viseu,Tabuaço,5
1316,2016.0,Viseu,Tarouca,32
1317,2016.0,Viseu,Tondela,46
1318,2016.0,Viseu,Vila Nova De Paiva,2
1319,2016.0,Viseu,Vila Nova de Paiva,29
1320,2016.0,Viseu,Viseu,160
1321,2016.0,Viseu,Vouzela,11
1322,2016.0,Évora,Alandroal,9
1323,2016.0,Évora,Arraiolos,14
1324,2016.0,Évora,Borba,8
1325,2016.0,Évora,Estremoz,35
1326,2016.0,Évora,Montemor-o-Novo,13
1327,2016.0,Évora,Montemor-o-novo,9
1328,2016.0,Évora,Mora,9
1329,2016.0,Évora,Mourão,3
1330,2016.0,Évora,Portel,9
1331,2016.0,Évora,Redondo,15
1332,2016.0,Évora,Reguengos De Monsaraz,2
1333,2016.0,Évora,Reguengos de Monsaraz,22
1334,2016.0,Évora,Vendas Novas,10
1335,2016.0,Évora,Viana do Alentejo,7
1336,2016.0,Évora,Vila Viçosa,6
1337,2016.0,Évora,Évora,31
1338,2017.0,Aveiro,Albergaria-a-Velha,2
1339,2017.0,Aveiro,Albergaria-a-velha,86
1340,2017.0,Aveiro,Anadia,47
1341,2017.0,Aveiro,Arouca,120
1342,2017.0,Aveiro,Aveiro,183
1343,2017.0,Aveiro,Castelo de Paiva,96
1344,2017.0,Aveiro,Espinho,33
1345,2017.0,Aveiro,Estarreja,95
1346,2017.0,Aveiro,Mealhada,46
1347,2017.0,Aveiro,Murtosa,40
1348,2017.0,Aveiro,Oliveira de Azeméis,143
1349,2017.0,Aveiro,Oliveira do Bairro,104
1350,2017.0,Aveiro,Ovar,42
1351,2017.0,Aveiro,Santa Maria da Feira,280
1352,2017.0,Aveiro,Sever do Vouga,56
1353,2017.0,Aveiro,São João da Madeira,12
1354,2017.0,Aveiro,Vagos,66
1355,2017.0,Aveiro,Vale de Cambra,55
1356,2017.0,Aveiro,Águeda,121
1357,2017.0,Aveiro,Ílhavo,34
1358,2017.0,Beja,Aljustrel,27
1359,2017.0,Beja,Almodôvar,15
1360,2017.0,Beja,Alvito,3
1361,2017.0,Beja,Barrancos,2
1362,2017.0,Beja,Beja,64
1363,2017.0,Beja,Castro Verde,15
1364,2017.0,Beja,Cuba,12
1365,2017.0,Beja,Ferreira do Alentejo,24
1366,2017.0,Beja,Moura,39
1367,2017.0,Beja,Mértola,19
1368,2017.0,Beja,Odemira,56
1369,2017.0,Beja,Ourique,10
1370,2017.0,Beja,Serpa,29
1371,2017.0,Beja,Vidigueira,41
1372,2017.0,Braga,Amares,65
1373,2017.0,Braga,Barcelos,150
1374,2017.0,Braga,Braga,118
1375,2017.0,Braga,Cabeceiras de Basto,153
1376,2017.0,Braga,Celorico de Basto,163
1377,2017.0,Braga,Esposende,31
1378,2017.0,Braga,Fafe,206
1379,2017.0,Braga,Guimarães,276
1380,2017.0,Braga,Póvoa de Lanhoso,190
1381,2017.0,Braga,Terras de Bouro,81
1382,2017.0,Braga,VIZELA,1
1383,2017.0,Braga,Vieira do Minho,165
1384,2017.0,Braga,Vila Nova de Famalicão,189
1385,2017.0,Braga,Vila Verde,192
1386,2017.0,Braga,Vizela,39
1387,2017.0,Bragança,Alfândega da Fé,37
1388,2017.0,Bragança,Bragança,151
1389,2017.0,Bragança,Carrazeda de Ansiães,50
1390,2017.0,Bragança,Freixo de Espada À Cinta,47
1391,2017.0,Bragança,Macedo de Cavaleiros,63
1392,2017.0,Bragança,Miranda do Douro,33
1393,2017.0,Bragança,Mirandela,94
1394,2017.0,Bragança,Mogadouro,63
1395,2017.0,Bragança,Torre de Moncorvo,100
1396,2017.0,Bragança,Vila FLor,1
1397,2017.0,Bragança,Vila Flor,42
1398,2017.0,Bragança,Vimioso,50
1399,2017.0,Bragança,Vinhais,123
1400,2017.0,Castelo Branco,Belmonte,19
1401,2017.0,Castelo Branco,Castelo Branco,172
1402,2017.0,Castelo Branco,Covilhã,115
1403,2017.0,Castelo Branco,Fundão,73
1404,2017.0,Castelo Branco,Idanha-a-nova,54
1405,2017.0,Castelo Branco,Oleiros,22
1406,2017.0,Castelo Branco,Penamacor,23
1407,2017.0,Castelo Branco,Proença-a-nova,23
1408,2017.0,Castelo Branco,Sertã,73
1409,2017.0,Castelo Branco,Vila Velha de Ródão,49
1410,2017.0,Castelo Branco,Vila de Rei,13
1411,2017.0,Coimbra,Arganil,30
1412,2017.0,Coimbra,Cantanhede,71
1413,2017.0,Coimbra,Coimbra,123
1414,2017.0,Coimbra,Condeixa-a-Nova,1
1415,2017.0,Coimbra,Condeixa-a-nova,34
1416,2017.0,Coimbra,Figueira da Foz,81
1417,2017.0,Coimbra,Góis,19
1418,2017.0,Coimbra,Lousã,28
1419,2017.0,Coimbra,Mira,41
1420,2017.0,Coimbra,Miranda do Corvo,33
1421,2017.0,Coimbra,Montemor-o-Velho,2
1422,2017.0,Coimbra,Montemor-o-velho,52
1423,2017.0,Coimbra,Oliveira do Hospital,59
1424,2017.0,Coimbra,Pampilhosa da Serra,12
1425,2017.0,Coimbra,Penacova,36
1426,2017.0,Coimbra,Penela,14
1427,2017.0,Coimbra,Soure,33
1428,2017.0,Coimbra,Tábua,64
1429,2017.0,Coimbra,Vila Nova de Poiares,8
1430,2017.0,Faro,Albufeira,26
1431,2017.0,Faro,Alcoutim,3
1432,2017.0,Faro,Aljezur,19
1433,2017.0,Faro,Castro Marim,11
1434,2017.0,Faro,Faro,42
1435,2017.0,Faro,Lagoa,16
1436,2017.0,Faro,Lagos,20
1437,2017.0,Faro,Loulé,53
1438,2017.0,Faro,Monchique,17
1439,2017.0,Faro,Olhão,30
1440,2017.0,Faro,Portimão,27
1441,2017.0,Faro,Silves,56
1442,2017.0,Faro,São Brás de Alportel,16
1443,2017.0,Faro,Tavira,38
1444,2017.0,Faro,Vila Real de Santo António,15
1445,2017.0,Faro,Vila do Bispo,5
1446,2017.0,Guarda,Aguiar da Beira,12
1447,2017.0,Guarda,Almeida,23
1448,2017.0,Guarda,Celorico da Beira,48
1449,2017.0,Guarda,Figueira de Castelo Rodrigo,46
1450,2017.0,Guarda,Fornos de Algodres,10
1451,2017.0,Guarda,Gouveia,56
1452,2017.0,Guarda,Guarda,69
1453,2017.0,Guarda,Manteigas,3
1454,2017.0,Guarda,Mêda,63
1455,2017.0,Guarda,Pinhel,51
1456,2017.0,Guarda,Sabugal,67
1457,2017.0,Guarda,Seia,68
1458,2017.0,Guarda,Trancoso,65
1459,2017.0,Guarda,Vila Nova de Foz Côa,58
1460,2017.0,Leiria,Alcobaça,119
1461,2017.0,Leiria,Alvaiázere,27
1462,2017.0,Leiria,Ansião,23
1463,2017.0,Leiria,Batalha,19
1464,2017.0,Leiria,Bombarral,35
1465,2017.0,Leiria,Caldas da Rainha,80
1466,2017.0,Leiria,Castanheira de Pêra,14
1467,2017.0,Leiria,Figueiró Dos Vinhos,13
1468,2017.0,Leiria,Figueiró dos Vinhos,1
1469,2017.0,Leiria,Leiria,123
1470,2017.0,Leiria,Marinha Grande,42
1471,2017.0,Leiria,Nazaré,11
1472,2017.0,Leiria,Pedrógão Grande,29
1473,2017.0,Leiria,Peniche,73
1474,2017.0,Leiria,Pombal,128
1475,2017.0,Leiria,Porto de Mós,41
1476,2017.0,Leiria,Óbidos,102
1477,2017.0,Lisboa,Alenquer,207
1478,2017.0,Lisboa,Amadora,33
1479,2017.0,Lisboa,Arruda Dos Vinhos,32
1480,2017.0,Lisboa,Azambuja,73
1481,2017.0,Lisboa,Cadaval,50
1482,2017.0,Lisboa,Cascais,70
1483,2017.0,Lisboa,Lisboa,30
1484,2017.0,Lisboa,Loures,59
1485,2017.0,Lisboa,Lourinhã,66
1486,2017.0,Lisboa,Mafra,93
1487,2017.0,Lisboa,Odivelas,14
1488,2017.0,Lisboa,Oeiras,43
1489,2017.0,Lisboa,Sintra,249
1490,2017.0,Lisboa,Sobral de Monte Agraço,40
1491,2017.0,Lisboa,Torres Vedras,174
1492,2017.0,Lisboa,Vila Franca de Xira,40
1493,2017.0,Portalegre,Alter do Chão,11
1494,2017.0,Portalegre,Arronches,14
1495,2017.0,Portalegre,Avis,12
1496,2017.0,Portalegre,Campo Maior,51
1497,2017.0,Portalegre,Castelo de Vide,8
1498,2017.0,Portalegre,Crato,9
1499,2017.0,Portalegre,Elvas,76
1500,2017.0,Portalegre,Fronteira,15
1501,2017.0,Portalegre,Gavião,17
1502,2017.0,Portalegre,Marvão,11
1503,2017.0,Portalegre,Monforte,10
1504,2017.0,Portalegre,Nisa,25
1505,2017.0,Portalegre,Ponte de Sor,45
1506,2017.0,Portalegre,Portalegre,32
1507,2017.0,Portalegre,Sousel,8
1508,2017.0,Porto,Amarante,452
1509,2017.0,Porto,Baião,164
1510,2017.0,Porto,Felgueiras,390
1511,2017.0,Porto,Gondomar,383
1512,2017.0,Porto,Lousada,279
1513,2017.0,Porto,Maia,177
1514,2017.0,Porto,Marco de Canaveses,231
1515,2017.0,Porto,Matosinhos,73
1516,2017.0,Porto,Paredes,438
1517,2017.0,Porto,Paços de Ferreira,268
1518,2017.0,Porto,Penafiel,585
1519,2017.0,Porto,Póvoa de Varzim,89
1520,2017.0,Porto,Santo Tirso,290
1521,2017.0,Porto,Trofa,191
1522,2017.0,Porto,Valongo,158
1523,2017.0,Porto,Vila Nova de Gaia,359
1524,2017.0,Porto,Vila do Conde,202
1525,2017.0,Santarém,Abrantes,100
1526,2017.0,Santarém,Alcanena,49
1527,2017.0,Santarém,Almeirim,32
1528,2017.0,Santarém,Alpiarça,14
1529,2017.0,Santarém,Benavente,49
1530,2017.0,Santarém,Cartaxo,31
1531,2017.0,Santarém,Chamusca,29
1532,2017.0,Santarém,Constância,10
1533,2017.0,Santarém,Coruche,55
1534,2017.0,Santarém,Entroncamento,10
1535,2017.0,Santarém,Ferreira do Zêzere,38
1536,2017.0,Santarém,Golegã,8
1537,2017.0,Santarém,Mação,32
1538,2017.0,Santarém,Ourém,96
1539,2017.0,Santarém,Rio Maior,33
1540,2017.0,Santarém,Salvaterra de Magos,84
1541,2017.0,Santarém,Santarém,98
1542,2017.0,Santarém,Sardoal,24
1543,2017.0,Santarém,Tomar,162
1544,2017.0,Santarém,Torres Novas,60
1545,2017.0,Santarém,Vila Nova da Barquinha,19
1546,2017.0,Setúbal,Alcochete,19
1547,2017.0,Setúbal,Alcácer do Sal,39
1548,2017.0,Setúbal,Almada,93
1549,2017.0,Setúbal,Barreiro,42
1550,2017.0,Setúbal,Grândola,32
1551,2017.0,Setúbal,Moita,73
1552,2017.0,Setúbal,Montijo,67
1553,2017.0,Setúbal,Palmela,109
1554,2017.0,Setúbal,Santiago do Cacém,26
1555,2017.0,Setúbal,Seixal,101
1556,2017.0,Setúbal,Sesimbra,20
1557,2017.0,Setúbal,Setúbal,79
1558,2017.0,Setúbal,Sines,19
1559,2017.0,Viana do Castelo,Arcos de Valdevez,282
1560,2017.0,Viana do Castelo,Caminha,62
1561,2017.0,Viana do Castelo,Melgaço,29
1562,2017.0,Viana do Castelo,Monção,88
1563,2017.0,Viana do Castelo,Paredes de Coura,81
1564,2017.0,Viana do Castelo,Ponte da Barca,155
1565,2017.0,Viana do Castelo,Ponte de Lima,209
1566,2017.0,Viana do Castelo,Valença,42
1567,2017.0,Viana do Castelo,Viana do Castelo,183
1568,2017.0,Viana do Castelo,Vila Nova de Cerveira,32
1569,2017.0,Vila Real,Alijó,48
1570,2017.0,Vila Real,Boticas,94
1571,2017.0,Vila Real,Chaves,132
1572,2017.0,Vila Real,Mesão Frio,40
1573,2017.0,Vila Real,Mondim de Basto,87
1574,2017.0,Vila Real,Montalegre,314
1575,2017.0,Vila Real,Murça,50
1576,2017.0,Vila Real,Peso da Régua,25
1577,2017.0,Vila Real,Ribeira de Pena,86
1578,2017.0,Vila Real,Sabrosa,46
1579,2017.0,Vila Real,Santa Marta de Penaguião,39
1580,2017.0,Vila Real,Valpaços,217
1581,2017.0,Vila Real,Vila Pouca de Aguiar,117
1582,2017.0,Vila Real,Vila Real,128
1583,2017.0,Viseu,Armamar,42
1584,2017.0,Viseu,Carregal do Sal,26
1585,2017.0,Viseu,Castro Daire,227
1586,2017.0,Viseu,Cinfães,202
1587,2017.0,Viseu,Lamego,110
1588,2017.0,Viseu,Mangualde,99
1589,2017.0,Viseu,Moimenta da Beira,55
1590,2017.0,Viseu,Mortágua,13
1591,2017.0,Viseu,Nelas,44
1592,2017.0,Viseu,Oliveira de Frades,56
1593,2017.0,Viseu,Penalva do Castelo,24
1594,2017.0,Viseu,Penedono,49
1595,2017.0,Viseu,Resende,115
1596,2017.0,Viseu,Santa Comba Dão,30
1597,2017.0,Viseu,Sernancelhe,72
1598,2017.0,Viseu,Sátão,22
1599,2017.0,Viseu,São João da Pesqueira,42
1600,2017.0,Viseu,São Pedro do Sul,54
1601,2017.0,Viseu,Tabuaço,24
1602,2017.0,Viseu,Tarouca,59
1603,2017.0,Viseu,Tondela,131
1604,2017.0,Viseu,Vila Nova de Paiva,107
1605,2017.0,Viseu,Viseu,211
1606,2017.0,Viseu,Vouzela,43
1607,2017.0,Évora,Alandroal,10
1608,2017.0,Évora,Arraiolos,19
1609,2017.0,Évora,Borba,15
1610,2017.0,Évora,Estremoz,25
1611,2017.0,Évora,Montemor-o-novo,24
1612,2017.0,Évora,Mora,17
1613,2017.0,Évora,Mourão,7
1614,2017.0,Évora,Portel,15
1615,2017.0,Évora,Redondo,12
1616,2017.0,Évora,Reguengos de Monsaraz,33
1617,2017.0,Évora,Vendas Novas,23
1618,2017.0,Évora,Viana do Alentejo,17
1619,2017.0,Évora,Vila Viçosa,6
1620,2017.0,Évora,Évora,62
1621,2018.0,Aveiro,Albergaria-a-Velha,1
1622,2018.0,Aveiro,Albergaria-a-velha,90
1623,2018.0,Aveiro,Anadia,35
1624,2018.0,Aveiro,Arouca,88
1625,2018.0,Aveiro,Aveiro,47
1626,2018.0,Aveiro,Castelo de Paiva,50
1627,2018.0,Aveiro,Espinho,26
1628,2018.0,Aveiro,Estarreja,30
1629,2018.0,Aveiro,Mealhada,28
1630,2018.0,Aveiro,Murtosa,18
1631,2018.0,Aveiro,Oliveira de Azeméis,158
1632,2018.0,Aveiro,Oliveira do Bairro,34
1633,2018.0,Aveiro,Ovar,24
1634,2018.0,Aveiro,Santa Maria da Feira,227
1635,2018.0,Aveiro,Sever do Vouga,44
1636,2018.0,Aveiro,São João da Madeira,22
1637,2018.0,Aveiro,Vagos,24
1638,2018.0,Aveiro,Vale de Cambra,91
1639,2018.0,Aveiro,Águeda,59
1640,2018.0,Aveiro,Ílhavo,26
1641,2018.0,Beja,Aljustrel,11
1642,2018.0,Beja,Almodôvar,16
1643,2018.0,Beja,Alvito,6
1644,2018.0,Beja,Barrancos,2
1645,2018.0,Beja,Beja,37
1646,2018.0,Beja,Castro Verde,9
1647,2018.0,Beja,Cuba,12
1648,2018.0,Beja,Ferreira do Alentejo,13
1649,2018.0,Beja,Moura,31
1650,2018.0,Beja,Mértola,14
1651,2018.0,Beja,Odemira,27
1652,2018.0,Beja,Ourique,15
1653,2018.0,Beja,Serpa,19
1654,2018.0,Beja,Vidigueira,23
1655,2018.0,Braga,Amares,41
1656,2018.0,Braga,Barcelos,130
1657,2018.0,Braga,Braga,88
1658,2018.0,Braga,Cabeceiras de Basto,86
1659,2018.0,Braga,Celorico de Basto,129
1660,2018.0,Braga,Esposende,21
1661,2018.0,Braga,Fafe,108
1662,2018.0,Braga,Guimarães,183
1663,2018.0,Braga,Póvoa de Lanhoso,106
1664,2018.0,Braga,Terras de Bouro,44
1665,2018.0,Braga,VIZELA,1
1666,2018.0,Braga,Vieira do Minho,78
1667,2018.0,Braga,Vila Nova de Famalicão,91
1668,2018.0,Braga,Vila Verde,163
1669,2018.0,Braga,Vizela,24
1670,2018.0,Bragança,Alfândega da Fé,45
1671,2018.0,Bragança,Bragança,79
1672,2018.0,Bragança,Carrazeda de Ansiães,52
1673,2018.0,Bragança,Freixo de Espada À Cinta,34
1674,2018.0,Bragança,Macedo de Cavaleiros,31
1675,2018.0,Bragança,Miranda do Douro,42
1676,2018.0,Bragança,Mirandela,41
1677,2018.0,Bragança,Mogadouro,37
1678,2018.0,Bragança,Torre de Moncorvo,55
1679,2018.0,Bragança,Vila FLor,1
1680,2018.0,Bragança,Vila Flor,41
1681,2018.0,Bragança,Vimioso,31
1682,2018.0,Bragança,Vinhais,55
1683,2018.0,Castelo Branco,Belmonte,19
1684,2018.0,Castelo Branco,Castelo Branco,111
1685,2018.0,Castelo Branco,Covilhã,62
1686,2018.0,Castelo Branco,Fundão,73
1687,2018.0,Castelo Branco,Idanha-a-Nova,1
1688,2018.0,Castelo Branco,Idanha-a-nova,46
1689,2018.0,Castelo Branco,Oleiros,18
1690,2018.0,Castelo Branco,Penamacor,19
1691,2018.0,Castelo Branco,Proença-a-nova,25
1692,2018.0,Castelo Branco,Sertã,28
1693,2018.0,Castelo Branco,Vila Velha de Ródão,16
1694,2018.0,Castelo Branco,Vila de Rei,6
1695,2018.0,Coimbra,Arganil,4
1696,2018.0,Coimbra,Cantanhede,38
1697,2018.0,Coimbra,Coimbra,46
1698,2018.0,Coimbra,Condeixa-a-nova,17
1699,2018.0,Coimbra,Figueira da Foz,28
1700,2018.0,Coimbra,Góis,2
1701,2018.0,Coimbra,Lousã,11
1702,2018.0,Coimbra,Mira,12
1703,2018.0,Coimbra,Miranda do Corvo,20
1704,2018.0,Coimbra,Montemor-o-velho,14
1705,2018.0,Coimbra,Oliveira do Hospital,4
1706,2018.0,Coimbra,Pampilhosa da Serra,9
1707,2018.0,Coimbra,Penacova,15
1708,2018.0,Coimbra,Penela,10
1709,2018.0,Coimbra,Soure,18
1710,2018.0,Coimbra,Tábua,15
1711,2018.0,Coimbra,Vila Nova de Poiares,3
1712,2018.0,Faro,Albufeira,20
1713,2018.0,Faro,Alcoutim,4
1714,2018.0,Faro,Aljezur,23
1715,2018.0,Faro,Castro Marim,19
1716,2018.0,Faro,Faro,26
1717,2018.0,Faro,Lagoa,13
1718,2018.0,Faro,Lagos,20
1719,2018.0,Faro,Loulé,60
1720,2018.0,Faro,Monchique,24
1721,2018.0,Faro,Olhão,19
1722,2018.0,Faro,Portimão,13
1723,2018.0,Faro,Silves,56
1724,2018.0,Faro,São Brás de Alportel,12
1725,2018.0,Faro,Tavira,33
1726,2018.0,Faro,Vila Real de Santo António,5
1727,2018.0,Faro,Vila do Bispo,7
1728,2018.0,Guarda,Aguiar da Beira,11
1729,2018.0,Guarda,Almeida,16
1730,2018.0,Guarda,Celorico da Beira,9
1731,2018.0,Guarda,Figueira de Castelo Rodrigo,15
1732,2018.0,Guarda,Fornos de Algodres,9
1733,2018.0,Guarda,Gouveia,10
1734,2018.0,Guarda,Guarda,28
1735,2018.0,Guarda,Manteigas,2
1736,2018.0,Guarda,Mêda,23
1737,2018.0,Guarda,Pinhel,11
1738,2018.0,Guarda,Sabugal,42
1739,2018.0,Guarda,Seia,20
1740,2018.0,Guarda,Trancoso,23
1741,2018.0,Guarda,Vila Nova de Foz Côa,29
1742,2018.0,Leiria,Alcobaça,22
1743,2018.0,Leiria,Alvaiázere,11
1744,2018.0,Leiria,Ansião,22
1745,2018.0,Leiria,Batalha,17
1746,2018.0,Leiria,Bombarral,6
1747,2018.0,Leiria,Caldas da Rainha,37
1748,2018.0,Leiria,Castanheira de Pêra,5
1749,2018.0,Leiria,Figueiró Dos Vinhos,10
1750,2018.0,Leiria,Figueiró dos Vinhos,1
1751,2018.0,Leiria,Leiria,61
1752,2018.0,Leiria,Marinha Grande,12
1753,2018.0,Leiria,Nazaré,4
1754,2018.0,Leiria,Pedrógão Grande,12
1755,2018.0,Leiria,Peniche,22
1756,2018.0,Leiria,Pombal,58
1757,2018.0,Leiria,Porto de Mós,21
1758,2018.0,Leiria,Óbidos,30
1759,2018.0,Lisboa,Alenquer,107
1760,2018.0,Lisboa,Amadora,57
1761,2018.0,Lisboa,Arruda Dos Vinhos,35
1762,2018.0,Lisboa,Azambuja,54
1763,2018.0,Lisboa,Cadaval,22
1764,2018.0,Lisboa,Cascais,58
1765,2018.0,Lisboa,Lisboa,15
1766,2018.0,Lisboa,Loures,64
1767,2018.0,Lisboa,Lourinhã,37
1768,2018.0,Lisboa,Mafra,74
1769,2018.0,Lisboa,Odivelas,35
1770,2018.0,Lisboa,Oeiras,36
1771,2018.0,Lisboa,Sintra,204
1772,2018.0,Lisboa,Sobral de Monte Agraço,26
1773,2018.0,Lisboa,Torres Vedras,121
1774,2018.0,Lisboa,Vila Franca de Xira,50
1775,2018.0,Portalegre,Alter do Chão,7
1776,2018.0,Portalegre,Arronches,5
1777,2018.0,Portalegre,Avis,8
1778,2018.0,Portalegre,Campo Maior,39
1779,2018.0,Portalegre,Castelo de Vide,11
1780,2018.0,Portalegre,Crato,11
1781,2018.0,Portalegre,Elvas,47
1782,2018.0,Portalegre,Gavião,9
1783,2018.0,Portalegre,Marvão,8
1784,2018.0,Portalegre,Monforte,6
1785,2018.0,Portalegre,Nisa,18
1786,2018.0,Portalegre,Ponte de Sor,25
1787,2018.0,Portalegre,Portalegre,29
1788,2018.0,Portalegre,Sousel,4
1789,2018.0,Porto,Amarante,181
1790,2018.0,Porto,Baião,116
1791,2018.0,Porto,Felgueiras,129
1792,2018.0,Porto,Gondomar,203
1793,2018.0,Porto,Lousada,134
1794,2018.0,Porto,Maia,109
1795,2018.0,Porto,Marco de Canaveses,146
1796,2018.0,Porto,Matosinhos,68
1797,2018.0,Porto,Paredes,345
1798,2018.0,Porto,Paços de Ferreira,126
1799,2018.0,Porto,Penafiel,228
1800,2018.0,Porto,Póvoa de Varzim,47
1801,2018.0,Porto,Santo Tirso,171
1802,2018.0,Porto,Trofa,44
1803,2018.0,Porto,Valongo,79
1804,2018.0,Porto,Vila Nova de Gaia,197
1805,2018.0,Porto,Vila do Conde,104
1806,2018.0,Santarém,Abrantes,65
1807,2018.0,Santarém,Alcanena,24
1808,2018.0,Santarém,Almeirim,30
1809,2018.0,Santarém,Alpiarça,14
1810,2018.0,Santarém,Benavente,54
1811,2018.0,Santarém,Cartaxo,22
1812,2018.0,Santarém,Chamusca,20
1813,2018.0,Santarém,Constância,7
1814,2018.0,Santarém,Coruche,51
1815,2018.0,Santarém,Entroncamento,1
1816,2018.0,Santarém,Ferreira do Zêzere,14
1817,2018.0,Santarém,Golegã,2
1818,2018.0,Santarém,Mação,9
1819,2018.0,Santarém,Ourém,82
1820,2018.0,Santarém,Rio Maior,16
1821,2018.0,Santarém,Salvaterra de Magos,23
1822,2018.0,Santarém,Santarém,48
1823,2018.0,Santarém,Sardoal,19
1824,2018.0,Santarém,Tomar,95
1825,2018.0,Santarém,Torres Novas,40
1826,2018.0,Santarém,Vila Nova da Barquinha,4
1827,2018.0,Setúbal,Alcochete,20
1828,2018.0,Setúbal,Alcácer do Sal,20
1829,2018.0,Setúbal,Almada,61
1830,2018.0,Setúbal,Barreiro,10
1831,2018.0,Setúbal,Grândola,20
1832,2018.0,Setúbal,Moita,35
1833,2018.0,Setúbal,Montijo,36
1834,2018.0,Setúbal,Palmela,69
1835,2018.0,Setúbal,Santiago do Cacém,21
1836,2018.0,Setúbal,Seixal,62
1837,2018.0,Setúbal,Sesimbra,16
1838,2018.0,Setúbal,Setúbal,18
1839,2018.0,Setúbal,Sines,12
1840,2018.0,Viana do Castelo,Arcos de Valdevez,149
1841,2018.0,Viana do Castelo,Caminha,49
1842,2018.0,Viana do Castelo,Melgaço,26
1843,2018.0,Viana do Castelo,Monção,47
1844,2018.0,Viana do Castelo,Paredes de Coura,52
1845,2018.0,Viana do Castelo,Ponte da Barca,124
1846,2018.0,Viana do Castelo,Ponte de Lima,204
1847,2018.0,Viana do Castelo,Valença,75
1848,2018.0,Viana do Castelo,Viana do Castelo,139
1849,2018.0,Viana do Castelo,Vila Nova de Cerveira,28
1850,2018.0,Vila Real,Alijó,36
1851,2018.0,Vila Real,Boticas,40
1852,2018.0,Vila Real,Chaves,67
1853,2018.0,Vila Real,Mesão Frio,13
1854,2018.0,Vila Real,Mondim de Basto,20
1855,2018.0,Vila Real,Montalegre,119
1856,2018.0,Vila Real,Murça,27
1857,2018.0,Vila Real,Peso da Régua,11
1858,2018.0,Vila Real,Ribeira de Pena,54
1859,2018.0,Vila Real,Sabrosa,24
1860,2018.0,Vila Real,Santa Marta de Penaguião,21
1861,2018.0,Vila Real,Valpaços,126
1862,2018.0,Vila Real,Vila Pouca de Aguiar,65
1863,2018.0,Vila Real,Vila Real,117
1864,2018.0,Viseu,Armamar,28
1865,2018.0,Viseu,Carregal do Sal,6
1866,2018.0,Viseu,Castro Daire,75
1867,2018.0,Viseu,Cinfães,120
